year,dataset,command,count
2019,VKOMCK,oprobit,5
2019,IANHOG,foreach,5
2019,IANHOG,margins,5
2019,YGUHTD,egen,5
2019,YGUHTD,tabulate,5
2019,YGUHTD,pwcorr,5
2019,YGUHTD,predict,5
2019,D64FNB,log,5
2019,D64FNB,regress,5
2019,D64FNB,xtline,5
2019,D64FNB,scatter,5
2016,22636,drop,5
2016,22636,twoway,5
2016,QWXPUA,version,5
2016,QWXPUA,mean,5
2017,EY2I6M,foreach,5
2017,OJQJRM,drop,5
2017,OJQJRM,graph,5
2017,OJQJRM,areg,5
2017,OJQJRM,summarize,5
2017,KBRXOR,use,5
2017,K1XN7Q,matrix,5
2017,VHNHHN,histogram,5
2017,VHNHHN,generate,5
2017,VHNHHN,replace,5
2017,VHNHHN,drop,5
2017,VHNHHN,estpost,5
2017,KGOUYI,coefplot,5
2017,KGOUYI,ivprobit,5
2017,KGOUYI,predict,5
2017,ILZ5QL,keep,5
2017,ILZ5QL,ta,5
2017,ZUMTTN,pwcorr,5
2017,ZUMTTN,esttab,5
2017,X0ZPH4,cgmwildboot,5
2017,X0ZPH4,myest1,5
2017,INVDWM,replace,5
2017,TKU9WH,use,5
2017,X7AMNO,correlate,5
2014,26937,esttab,4
2014,26937,fracplot,4
2015,K7292I,mkmat,4
2015,IUG2C4,global,4
2015,IUG2C4,local,4
2015,IUG2C4,mean,4
2015,IUG2C4,summarize,4
2018,HHMXU3,program,4
2018,HHMXU3,while,4
2018,HHMXU3,_simp,4
2018,HHMXU3,preserve,4
2018,HHMXU3,keep,4
2018,HHMXU3,save,4
2018,HHMXU3,append,4
2018,HHMXU3,saveold,4
2018,HHMXU3,restore,4
2018,HHMXU3,summarize,4
2018,SAPQYS,forvalues,4
2018,SAPQYS,centile,4
2018,SAPQYS,else,4
2018,RUQ2KP,coefplot,4
2018,RUQ2KP,mean,4
2018,RUQ2KP,estimates:store,4
2018,AOTVAU,clear,4
2018,AOTVAU,use,4
2018,AOTVAU,forvalues,4
2018,AOTVAU,local,4
2018,AOTVAU,keep,4
2018,AOTVAU,drop,4
2018,KZIXI0,cor_apper1000,4
2018,KZIXI0,cor_repartoriego,4
2018,KZIXI0,geom_point,4
2018,KZIXI0,lpoly,4
2018,GJIRV0,correlate,4
2018,GJIRV0,probit,4
2018,GJIRV0,cgmreg,4
2018,X8ZRVO,ssc,4
2018,X8ZRVO,use,4
2018,X8ZRVO,orth_out,4
2018,XF1157,tabulate,4
2018,XF1157,encode,4
2018,XF1157,preserve,4
2018,XF1157,collapse,4
2018,SJ8ER9,post,4
2018,SJ8ER9,postfile,4
2018,SJ8ER9,postclose,4
2018,MO3KOQ,summarize,4
2018,MO3KOQ,regress,4
2018,AI3VM8,tabulate,4
2018,AI3VM8,tabout,4
2018,AI3VM8,kdensity,4
2018,DQZXQB,preserve,4
2018,DQZXQB,restore,4
2018,DQZXQB,outsheet,4
2018,DQZXQB,assert,4
2018,UVANPR,eststo,4
2018,JSR0OE,graph,4
2018,SNW8PV,tabulate,4
2018,SNW8PV,foreach,4
2018,AJHFHU,twoway,4
2018,AJHFHU,graph,4
2018,VNHM17,summarize,4
2018,E7OQEY,histogram,4
2018,VTUSLV,set,4
2018,YDSRWF,log,4
2018,YDSRWF,rddisttestk,4
2018,FVCGHC,generate,4
2018,TTE3SQ,save,4
2018,TTE3SQ,summarize,4
2018,TTE3SQ,mkdir,4
2018,UJYEAD,estat,4
2018,UJYEAD,genatmediant,4
2018,PCM2O2,cd,4
2013,23402,rdob,4
2013,IQW9LQ,xtile,4
2019,VKOMCK,syntax,4
2019,VKOMCK,end,4
2019,VKOMCK,center,4
2019,VKOMCK,predict,4
2019,VKOMCK,forvalues,4
2019,VKOMCK,clear,4
2019,VKOMCK,estimates:sto,4
2019,VKOMCK,suest,4
2019,IANHOG,merge,4
2019,YGUHTD,esttab,4
2019,YGUHTD,program,4
2019,YGUHTD,estimates:store,4
2019,D64FNB,jackknife,4
2019,D64FNB,matrix,4
2019,D64FNB,xtabond2,4
2019,D64FNB,while,4
2019,TI5BPV,encode,4
2019,TI5BPV,estimates:store,4
2019,TI5BPV,xtset,4
2019,SEOCQ0,count,4
2019,SEOCQ0,esttab,4
2019,EKZQSZ,twoway,4
2019,EKZQSZ,drop,4
2019,DHZBAB,coefplot,4
2016,22636,set,4
2016,22636,estsimp,4
2016,22636,simqi,4
2016,22636,tabstat,4
2016,QR73H6,esttab,4
2016,QR73H6,eststo,4
2016,QR73H6,biprobit,4
2016,QWXPUA,clear,4
2016,QWXPUA,syntax,4
2016,QWXPUA,gettoken,4
2016,QWXPUA,end,4
2016,QWXPUA,pause,4
2017,EY2I6M,global,4
2017,EY2I6M,twoway,4
2017,EY2I6M,local,4
2017,KDSF60,xtabond,4
2017,OJQJRM,clear,4
2017,V7SQRW,set,4
2017,KBRXOR,foreach,4
2017,VHNHHN,set,4
2017,VHNHHN,preserve,4
2017,VHNHHN,append,4
2017,VHNHHN,sencode,4
2017,VHNHHN,eclplot,4
2017,VHNHHN,restore,4
2017,VHNHHN,probit,4
2017,KGOUYI,margins,4
2017,KGOUYI,estimates:store,4
2017,KGOUYI,summarize,4
2017,1QZ0JZ,keep,4
2017,1QZ0JZ,save,4
2017,1QZ0JZ,erase,4
2017,ILZ5QL,suest,4
2017,ILZ5QL,test,4
2017,ILZ5QL,tostring,4
2017,ILZ5QL,format,4
2017,ZUMTTN,tabulate,4
2017,X0ZPH4,label,4
2017,INVDWM,rename,4
2017,INVDWM,save,4
2017,TKU9WH,generate,4
2017,TKU9WH,decode,4
2017,X7AMNO,predict,4
2017,X7AMNO,bootstrap:ivreg2,4
2014,26937,display,3
2014,26937,eststo,3
2014,ZGDYNQ,generate,3
2015,K7292I,clear,3
2015,K7292I,duplicates,3
2015,IUG2C4,keep,3
2015,IUG2C4,svmat,3
2018,HHMXU3,set,3
2018,HHMXU3,tempvar,3
2018,SAPQYS,ytitle,3
2018,SAPQYS,xtitle,3
2018,SAPQYS,xsize,3
2018,SAPQYS,tostring,3
2018,SAPQYS,gsort,3
2018,SAPQYS,compress,3
2018,SAPQYS,save,3
2018,SAPQYS,estat,3
2018,SAPQYS,predict,3
2018,RUQ2KP,use,3
2018,03CDTK,ssc,3
2018,03CDTK,ologit,3
2018,AOTVAU,save,3
2018,AOTVAU,areg,3
2018,KZIXI0,setwd,3
2018,KZIXI0,df_cor_apper1000,3
2018,KZIXI0,df_cor_repartoriego,3
2018,X8ZRVO,set,3
2018,X8ZRVO,summarize,3
2018,XF1157,set,3
2018,XF1157,global,3
2018,XF1157,logit,3
2018,SJ8ER9,prepare_roc,3
2018,SJ8ER9,duplicates,3
2018,SJ8ER9,logit,3
2018,AI3VM8,sutex,3
2018,AI3VM8,recode,3
2018,AI3VM8,collapse,3
2018,AI3VM8,xtset,3
2018,AI3VM8,marginsplot,3
2018,AI3VM8,levelsof,3
2018,DQZXQB,tostring,3
2018,UVANPR,egen,3
2018,UVANPR,generate,3
2018,JSR0OE,xtset,3
2018,JSR0OE,drarea,3
2018,JSR0OE,rm,3
2018,JSR0OE,probit2,3
2018,SNW8PV,set,3
2018,SNW8PV,esttab,3
2018,SNW8PV,display,3
2018,AJHFHU,merge,3
2018,AJHFHU,do,3
2018,AJHFHU,encode,3
2018,VNHM17,recode,3
2018,VNHM17,tabulate,3
2018,VNHM17,tempname,3
2018,VNHM17,postfile,3
2018,VNHM17,postclose,3
2018,VNHM17,estout,3
2018,E7OQEY,egen,3
2018,E7OQEY,set,3
2018,VTUSLV,tabulate,3
2018,VTUSLV,alpha,3
2018,YDSRWF,cd,3
2018,YDSRWF,save,3
2018,YDSRWF,egen,3
2018,YDSRWF,DCdensity,3
2018,YDSRWF,preserve,3
2018,YDSRWF,restore,3
2018,FVCGHC,keep,3
2018,FVCGHC,rename,3
2018,TTE3SQ,use,3
2018,TTE3SQ,tabulate,3
2018,UJYEAD,foreach,3
2018,KTCXTE,cd,3
2018,KTCXTE,use,3
2018,KTCXTE,keep,3
2018,PCM2O2,collapse,3
2018,PCM2O2,save,3
2018,PCM2O2,coefplot,3
2013,CTQKJA,probit,3
2013,23402,regress,3
2013,23402,sutex,3
2019,VKOMCK,assert,3
2019,VKOMCK,genindexBH,3
2019,VKOMCK,pwcorr,3
2019,IANHOG,ttest,3
2019,IANHOG,twoway,3
2019,IANHOG,summarize,3
2019,IANHOG,keep,3
2019,YGUHTD,set,3
2019,YGUHTD,levelsof,3
2019,YGUHTD,recode,3
2019,YGUHTD,eststo,3
2019,YGUHTD,insheet,3
2019,YGUHTD,rename,3
2019,YGUHTD,saveold,3
2019,QTOIQF,local,3
2019,TI5BPV,nbreg,3
2019,TI5BPV,twoway,3
2019,TI5BPV,set,3
2019,SEOCQ0,latabstat,3
2019,EKZQSZ,summarize,3
2019,EKZQSZ,global,3
2019,EKZQSZ,tsset,3
2019,DHZBAB,tabstat,3
2019,DHZBAB,sort,3
2016,22636,clear,3
2016,22636,save,3
2016,22636,rename,3
2016,22636,oprobit,3
2016,22636,nbreg,3
2016,QR73H6,xtset,3
2016,QWXPUA,use,3
2016,QWXPUA,save,3
2017,OJQJRM,rename,3
2017,V7SQRW,global,3
2017,V7SQRW,generate,3
2017,KBRXOR,tabulate,3
2017,K1XN7Q,drop,3
2017,VHNHHN,poisson,3
2017,KGOUYI,psacalc,3
2017,KGOUYI,tw,3
2017,1QZ0JZ,log,3
2017,ILZ5QL,order,3
2017,ZUMTTN,expand,3
2017,ZUMTTN,regress,3
2017,X0ZPH4,forvalues,3
2017,X0ZPH4,preserve,3
2017,X0ZPH4,foreach,3
2017,X0ZPH4,restore,3
2017,MYSRXT,tsset,3
2017,MYSRXT,xtpcse,3
2017,MYSRXT,tabulate,3
2017,MYSRXT,summarize,3
2017,INVDWM,collapse,3
2017,INVDWM,keep,3
2017,INVDWM,regress,3
2017,INVDWM,outreg2,3
2017,TKU9WH,tabulate,3
2017,YFPCBP,log,3
2017,X7AMNO,collapse,3
2017,X7AMNO,foreach,3
2014,26937,forvalues,2
2014,26937,foreach,2
2014,26937,tsset,2
2014,26937,generate,2
2014,26937,fracpoly,2
2014,26937,hausman,2
2014,ZGDYNQ,set,2
2015,K7292I,version,2
2015,K7292I,cd,2
2015,K7292I,ivreg2,2
2015,K7292I,dfbeta,2
2015,IUG2C4,display,2
2015,IUG2C4,describe,2
2015,IUG2C4,xtset,2
2015,IUG2C4,for,2
2018,HHMXU3,version,2
2018,HHMXU3,return,2
2018,HHMXU3,end,2
2018,SAPQYS,test,2
2018,SAPQYS,quietly,2
2018,RUQ2KP,sureg,2
2018,RUQ2KP,ssc,2
2018,03CDTK,rename,2
2018,03CDTK,summarize,2
2018,03CDTK,gr_edit,2
2018,AL1A4Q,ivreg2,2
2018,KZIXI0,ebalance,2
2018,KZIXI0,tostring,2
2018,KZIXI0,merge,2
2018,KZIXI0,correlate,2
2018,KZIXI0,suppressMessages,2
2018,KZIXI0,diag,2
2018,KZIXI0,z,2
2018,KZIXI0,increment,2
2018,KZIXI0,latlon,2
2018,KZIXI0,labs,2
2018,KZIXI0,geom_bar,2
2018,KZIXI0,alpha,2
2018,KZIXI0,geom_line,2
2018,KZIXI0,size,2
2018,KZIXI0,shape,2
2018,KZIXI0,scale_x_continuous,2
2018,KZIXI0,scale_y_continuous,2
2018,KZIXI0,scale_colour_grey,2
2018,KZIXI0,theme,2
2018,KZIXI0,geom_hline,2
2018,KZIXI0,pdf,2
2018,KZIXI0,print,2
2018,KZIXI0,collapse,2
2018,KZIXI0,makematrix,2
2018,5QUCW7,cd,2
2018,5QUCW7,collapse,2
2018,5QUCW7,foreach,2
2018,GJIRV0,predict,2
2018,GJIRV0,scatter,2
2018,X8ZRVO,factor,2
2018,X8ZRVO,screeplot,2
2018,X8ZRVO,rotate,2
2018,X8ZRVO,alpha,2
2018,ARIQT2,shell,2
2018,XF1157,restore,2
2018,XF1157,pwcorr,2
2018,XF1157,lookfor,2
2018,SJ8ER9,outsheet,2
2018,SJ8ER9,insheet,2
2018,SJ8ER9,while,2
2018,SJ8ER9,graph,2
2018,SJ8ER9,twoway,2
2018,MO3KOQ,xtivreg2,2
2018,MO3KOQ,codebook,2
2018,AI3VM8,reshape,2
2018,AI3VM8,do,2
2018,AI3VM8,make_index,2
2018,AI3VM8,correlate,2
2018,AI3VM8,outtable,2
2018,AI3VM8,program,2
2018,AI3VM8,center,2
2018,AI3VM8,else,2
2018,AI3VM8,regress,2
2018,AI3VM8,encode,2
2018,AI3VM8,cells,2
2018,DQZXQB,set,2
2018,DQZXQB,count,2
2018,DQZXQB,egen,2
2018,DQZXQB,joinby,2
2018,DQZXQB,if,2
2018,DQZXQB,estout,2
2018,DQZXQB,estimates:drop,2
2018,DQZXQB,sxpose,2
2018,DQZXQB,split,2
2018,DQZXQB,sort,2
2018,DQZXQB,encode,2
2018,UVANPR,menbreg,2
2018,UVANPR,mepoisson,2
2018,UVANPR,predict,2
2018,UVANPR,summarize,2
2018,JSR0OE,set,2
2018,JSR0OE,estpost,2
2018,JSR0OE,forvalues,2
2018,SNW8PV,use,2
2018,SNW8PV,replace,2
2018,SNW8PV,lincomest,2
2018,AJHFHU,xtset,2
2018,AJHFHU,predict,2
2018,VNHM17,cd,2
2018,VNHM17,rename,2
2018,VNHM17,sort,2
2018,VNHM17,table,2
2018,VNHM17,twoway,2
2018,VNHM17,graph,2
2018,VTUSLV,recode,2
2018,YDSRWF,clear,2
2018,YDSRWF,append,2
2018,YDSRWF,do,2
2018,YDSRWF,rename,2
2018,YDSRWF,rddensity,2
2018,FVCGHC,split,2
2018,FVCGHC,destring,2
2018,FVCGHC,tabulate,2
2018,TTE3SQ,merge,2
2018,TTE3SQ,assert,2
2018,TTE3SQ,renpfix,2
2018,TTE3SQ,reshape,2
2018,UJYEAD,use,2
2018,UJYEAD,replace,2
2018,UJYEAD,drop,2
2018,UJYEAD,sort,2
2018,UJYEAD,browse,2
2018,UJYEAD,firthlogit,2
2018,KTCXTE,clear,2
2018,KTCXTE,forvalues,2
2018,KTCXTE,rename,2
2018,KTCXTE,reshape,2
2018,PCM2O2,format,2
2018,PCM2O2,summarize,2
2018,PCM2O2,margins,2
2018,PCM2O2,marginsplot,2
2011,FFXKHO,generate,2
2011,FFXKHO,summarize,2
2013,23402,set,2
2013,23402,keep,2
2013,WC8DPI,probit,2
2013,WC8DPI,graph,2
2019,VKOMCK,genVarsV2,2
2019,VKOMCK,reg_paved_road,2
2019,VKOMCK,forv,2
2019,VKOMCK,factor,2
2019,VKOMCK,tempname,2
2019,VKOMCK,while,2
2019,VKOMCK,tempvar,2
2019,VKOMCK,macro,2
2019,VKOMCK,pca,2
2019,VKOMCK,exit,2
2019,VKOMCK,gsa2,2
2019,VKOMCK,scatter,2
2019,VKOMCK,addplot,2
2019,VKOMCK,longtowide,2
2019,VKOMCK,reshape,2
2019,VKOMCK,sort,2
2019,VKOMCK,xtile,2
2019,IANHOG,import,2
2019,IANHOG,sort,2
2019,IANHOG,matrix,2
2019,IANHOG,collapse,2
2019,IANHOG,marginsplot,2
2019,YGUHTD,cd,2
2019,YGUHTD,suest,2
2019,YGUHTD,lincom,2
2019,YGUHTD,return,2
2019,YGUHTD,end,2
2019,YGUHTD,bootstrap:boo,2
2019,YGUHTD,mean,2
2019,YGUHTD,log,2
2019,YGUHTD,joinby,2
2019,QTOIQF,set,2
2019,QTOIQF,format,2
2019,D64FNB,twoway,2
2019,D64FNB,list,2
2019,D64FNB,coefplot,2
2019,TI5BPV,suest,2
2019,TI5BPV,test,2
2019,TI5BPV,duplicates,2
2019,SEOCQ0,eststo,2
2019,EKZQSZ,xtset,2
2019,EKZQSZ,tempvar,2
2019,EKZQSZ,estimates:restore,2
2019,EKZQSZ,xtlogit,2
2019,EKZQSZ,egen,2
2019,EKZQSZ,scatter,2
2019,DHZBAB,estat,2
2019,DHZBAB,list,2
2019,DHZBAB,estpost,2
2016,22636,avplot,2
2016,22636,local,2
2016,22636,predict,2
2016,QR73H6,logit,2
2016,QWXPUA,cd,2
2016,QWXPUA,marksample,2
2016,QWXPUA,do,2
2016,QWXPUA,oneway,2
2016,QWXPUA,xtset,2
2016,QWXPUA,xtreg,2
2016,QWXPUA,sort,2
2017,RAMHWP,clear,2
2017,RAMHWP,cd,2
2017,RAMHWP,use,2
2017,RAMHWP,xtset,2
2017,RAMHWP,preserve,2
2017,RAMHWP,collapse,2
2017,RAMHWP,grc1leg,2
2017,RAMHWP,restore,2
2017,EY2I6M,use,2
2017,EY2I6M,forvalues,2
2017,EY2I6M,mat2txt,2
2017,EY2I6M,eststo,2
2017,KDSF60,xtreg,2
2017,OJQJRM,cd,2
2017,OJQJRM,use,2
2017,OJQJRM,predict,2
2017,V7SQRW,clear,2
2017,KBRXOR,replace,2
2017,KBRXOR,global,2
2017,KBRXOR,logit,2
2017,KBRXOR,predict,2
2017,K1XN7Q,set,2
2017,K1XN7Q,saveold,2
2017,K1XN7Q,summarize,2
2017,K1XN7Q,display,2
2017,VHNHHN,collapse,2
2017,VHNHHN,local,2
2017,VHNHHN,eststo,2
2017,VHNHHN,logit,2
2017,KGOUYI,version:probit,2
2017,KGOUYI,version:streg,2
2017,KGOUYI,version:stcox,2
2017,KGOUYI,set,2
2017,1QZ0JZ,append,2
2017,1QZ0JZ,collapse,2
2017,ILZ5QL,estpost,2
2017,ILZ5QL,eststo,2
2017,ILZ5QL,rename,2
2017,ILZ5QL,rm,2
2017,ILZ5QL,cluster,2
2017,ZUMTTN,ssc,2
2017,ZUMTTN,clear,2
2017,ZUMTTN,sort,2
2017,ZUMTTN,histogram,2
2017,ZUMTTN,predict,2
2017,ZUMTTN,interflex,2
2017,X0ZPH4,merge,2
2017,X0ZPH4,collapse,2
2017,X0ZPH4,egen,2
2017,X0ZPH4,program,2
2017,MYSRXT,use,2
2017,MYSRXT,preserve,2
2017,MYSRXT,regress,2
2017,MYSRXT,restore,2
2017,MYSRXT,drop,2
2017,INVDWM,cd,2
2017,INVDWM,set,2
2017,INVDWM,import,2
2017,INVDWM,tostring,2
2017,INVDWM,merge,2
2017,INVDWM,drop,2
2017,INVDWM,generate,2
2017,INVDWM,margins,2
2017,TKU9WH,drop,2
2017,YFPCBP,list,2
2017,YFPCBP,drop,2
2017,YFPCBP,generate,2
2017,X7AMNO,ivtobit,2
2014,26937,log,1
2014,26937,clear,1
2014,26937,version,1
2014,26937,set,1
2014,26937,cd,1
2014,26937,use,1
2014,26937,summarize,1
2014,26937,recode,1
2014,26937,tabulate,1
2014,26937,tabstat,1
2014,26937,xtsum,1
2014,26937,estimates:restore,1
2014,26937,predict,1
2014,26937,egen,1
2014,26937,xtmelogit,1
2014,26937,xtdpd,1
2014,27176,xtregar,1
2014,ZGDYNQ,use,1
2014,ZGDYNQ,sort,1
2014,ZGDYNQ,keep,1
2014,ZGDYNQ,save,1
2015,K7292I,summarize,1
2015,K7292I,histogram,1
2015,K7292I,scatter,1
2015,K7292I,predict,1
2015,K7292I,tabulate,1
2015,IUG2C4,stack,1
2015,IUG2C4,forvalues,1
2015,IUG2C4,bsample,1
2015,IUG2C4,xtreg,1
2015,IUG2C4,outreg,1
2015,IUG2C4,pwcorr,1
2015,IUG2C4,split,1
2015,IUG2C4,encode,1
2015,IUG2C4,mvdecode,1
2015,IUG2C4,ebalance,1
2015,IUG2C4,psmatch2,1
2015,IUG2C4,preserve,1
2015,IUG2C4,outsheet,1
2015,IUG2C4,restore,1
2018,HHMXU3,syntax,1
2018,HHMXU3,_chol,1
2018,HHMXU3,tokenize,1
2018,HHMXU3,label,1
2018,HHMXU3,order,1
2018,HHMXU3,args,1
2018,HHMXU3,scalar,1
2018,HHMXU3,cd,1
2018,HHMXU3,do,1
2018,HHMXU3,use,1
2018,HHMXU3,xtset,1
2018,HHMXU3,forvalues,1
2018,SAPQYS,cd,1
2018,SAPQYS,regress,1
2018,RUQ2KP,summarize,1
2018,03CDTK,version,1
2018,03CDTK,cd,1
2018,03CDTK,use,1
2018,03CDTK,tabulate,1
2018,03CDTK,keep,1
2018,03CDTK,format,1
2018,03CDTK,estimates:election_samp,1
2018,03CDTK,grc1leg,1
2018,03CDTK,graph,1
2018,03CDTK,logit,1
2018,03CDTK,regress,1
2018,AOTVAU,regress,1
2018,AOTVAU,saveold,1
2018,AL1A4Q,decode,1
2018,KZIXI0,estpost,1
2018,KZIXI0,display,1
2018,KZIXI0,tset,1
2018,KZIXI0,rsource,1
2018,KZIXI0,rm,1
2018,KZIXI0,pkgs,1
2018,KZIXI0,invisible,1
2018,KZIXI0,top_dir,1
2018,KZIXI0,attach,1
2018,KZIXI0,pnl,1
2018,KZIXI0,res1,1
2018,KZIXI0,res2,1
2018,KZIXI0,END_OF_R,1
2018,KZIXI0,spmap,1
2018,KZIXI0,clear,1
2018,KZIXI0,cd,1
2018,KZIXI0,keep,1
2018,KZIXI0,sort,1
2018,KZIXI0,list,1
2018,KZIXI0,tsline,1
2018,KZIXI0,preserve,1
2018,KZIXI0,restore,1
2018,5QUCW7,do,1
2018,5QUCW7,svyset,1
2018,5QUCW7,estpost,1
2018,5QUCW7,psmatch2,1
2018,5QUCW7,rename,1
2018,5QUCW7,keep,1
2018,5QUCW7,save,1
2018,5QUCW7,confirm,1
2018,5QUCW7,ds,1
2018,5QUCW7,display,1
2018,CTZNJV,summarize,1
2018,GJIRV0,generate,1
2018,GJIRV0,drop,1
2018,X8ZRVO,egen,1
2018,X8ZRVO,preserve,1
2018,X8ZRVO,collapse,1
2018,X8ZRVO,generate,1
2018,X8ZRVO,reshape,1
2018,X8ZRVO,scatter,1
2018,X8ZRVO,restore,1
2018,X8ZRVO,keep,1
2018,ARIQT2,version,1
2018,ARIQT2,if,1
2018,ARIQT2,else,1
2018,ARIQT2,unzipfile,1
2018,XF1157,clear,1
2018,XF1157,save,1
2018,XF1157,xtile,1
2018,SJ8ER9,gsort,1
2018,SJ8ER9,texsave,1
2018,SJ8ER9,levelsof,1
2018,SJ8ER9,xpose,1
2018,SJ8ER9,computing_dist,1
2018,SJ8ER9,grc1leg,1
2018,MO3KOQ,xtlogit,1
2018,AI3VM8,exit,1
2018,AI3VM8,tabstatout,1
2018,AI3VM8,syntax,1
2018,AI3VM8,if,1
2018,AI3VM8,eststo,1
2018,AI3VM8,end,1
2018,AI3VM8,nbvargr,1
2018,AI3VM8,pause,1
2018,AI3VM8,duplicates,1
2018,AI3VM8,interflex,1
2018,DQZXQB,shufflevar,1
2018,DQZXQB,format,1
2018,DQZXQB,compress,1
2018,DQZXQB,saveold,1
2018,UVANPR,clear,1
2018,UVANPR,set,1
2018,UVANPR,cd,1
2018,UVANPR,use,1
2018,UVANPR,preserve,1
2018,UVANPR,sort,1
2018,UVANPR,drop,1
2018,UVANPR,restore,1
2018,JSR0OE,foreach,1
2018,JSR0OE,tabulate,1
2018,JSR0OE,probit,1
2018,JSR0OE,preserve,1
2018,JSR0OE,drawnorm,1
2018,JSR0OE,save,1
2018,JSR0OE,restore,1
2018,JSR0OE,merge,1
2018,JSR0OE,grc1leg,1
2018,SNW8PV,clear,1
2018,SNW8PV,drop,1
2018,SNW8PV,keep,1
2018,SNW8PV,probit,1
2018,SNW8PV,predict,1
2018,SNW8PV,global,1
2018,AJHFHU,mean,1
2018,AJHFHU,tabulate,1
2018,AJHFHU,use,1
2018,AJHFHU,import,1
2018,AJHFHU,save,1
2018,VNHM17,import,1
2018,VNHM17,destring,1
2018,VNHM17,expand,1
2018,VNHM17,encode,1
2018,VNHM17,label,1
2018,VNHM17,collapse,1
2018,E7OQEY,ttest,1
2018,E7OQEY,rename,1
2018,VTUSLV,destring,1
2018,YDSRWF,svmat,1
2018,YDSRWF,twoway,1
2018,YDSRWF,eststo,1
2018,YDSRWF,regress,1
2018,YDSRWF,estadd,1
2018,FVCGHC,insheet,1
2018,FVCGHC,tabstat,1
2018,TTE3SQ,collapse,1
2018,TTE3SQ,local,1
2018,TTE3SQ,cd,1
2018,TTE3SQ,import,1
2018,TTE3SQ,list,1
2018,UJYEAD,cd,1
2018,UJYEAD,set,1
2018,UJYEAD,display,1
2018,UJYEAD,geodist,1
2018,UJYEAD,tabstat,1
2018,UJYEAD,correlate,1
2018,UJYEAD,mixed,1
2018,UJYEAD,estimates:store,1
2018,UJYEAD,relogit,1
2018,UJYEAD,logit,1
2018,UJYEAD,preserve,1
2018,UJYEAD,restore,1
2018,KTCXTE,ologit,1
2018,KTCXTE,set,1
2018,KTCXTE,logit,1
2018,KTCXTE,predict,1
2018,KTCXTE,regress,1
2018,KTCXTE,drop,1
2018,PCM2O2,sort,1
2018,PCM2O2,merge,1
2011,FFXKHO,use,1
2011,FFXKHO,macro,1
2013,CTQKJA,xtset,1
2013,23402,clear,1
2013,23402,cd,1
2013,23402,use,1
2013,23402,tabulate,1
2013,23402,drop,1
2013,IQW9LQ,clear,1
2013,IQW9LQ,insheet,1
2013,IQW9LQ,tabstat,1
2013,IQW9LQ,eststo,1
2013,WC8DPI,histogram,1
2019,VKOMCK,nat_paved_road,1
2019,VKOMCK,return,1
2019,VKOMCK,version,1
2019,VKOMCK,estpost,1
2019,VKOMCK,eststo,1
2019,VKOMCK,gsort,1
2019,VKOMCK,duplicates,1
2019,VKOMCK,reshape8,1
2019,VKOMCK,ta,1
2019,VKOMCK,list,1
2019,VKOMCK,else,1
2019,VKOMCK,catplot,1
2019,VKOMCK,histogram,1
2019,VKOMCK,encode,1
2019,VKOMCK,xtset,1
2019,VKOMCK,notes,1
2019,VKOMCK,save,1
2019,IANHOG,clear,1
2019,IANHOG,split,1
2019,IANHOG,svmat,1
2019,IANHOG,codebook,1
2019,IANHOG,encode,1
2019,IANHOG,order,1
2019,IANHOG,codebookout,1
2019,IANHOG,histogram,1
2019,IANHOG,reshape,1
2019,IANHOG,leebounds,1
2019,IANHOG,append,1
2019,YGUHTD,window,1
2019,YGUHTD,use,1
2019,YGUHTD,tabstat,1
2019,YGUHTD,if,1
2019,YGUHTD,outsheet,1
2019,YGUHTD,clear,1
2019,YGUHTD,keep,1
2019,YGUHTD,merge,1
2019,YGUHTD,correlate,1
2019,YGUHTD,table,1
2019,YGUHTD,xtile,1
2019,YGUHTD,compress,1
2019,QTOIQF,infile,1
2019,QTOIQF,label,1
2019,QTOIQF,save,1
2019,38BFML,use,1
2019,D64FNB,xtlsdvc,1
2019,D64FNB,stset,1
2019,D64FNB,keep,1
2019,TI5BPV,sort,1
2019,TI5BPV,eclplot,1
2019,TI5BPV,save,1
2019,TI5BPV,if,1
2019,SEOCQ0,clear,1
2019,SEOCQ0,set,1
2019,EKZQSZ,rename,1
2019,EKZQSZ,version,1
2019,EKZQSZ,cd,1
2019,EKZQSZ,tabulate,1
2019,EKZQSZ,sutex,1
2019,EKZQSZ,order,1
2019,EKZQSZ,histogram,1
2019,EKZQSZ,keep,1
2019,EKZQSZ,reshape,1
2019,EKZQSZ,reghdfe,1
2019,EKZQSZ,tempfile,1
2019,EKZQSZ,recode,1
2019,EKZQSZ,pwcorr,1
2019,EKZQSZ,regress,1
2019,EKZQSZ,ta,1
2019,EKZQSZ,tabstat,1
2019,DHZBAB,tsset,1
2019,DHZBAB,xtset,1
2019,DHZBAB,grc1leg,1
2019,DHZBAB,labmask,1
2012,Z7RTOQ,use,1
2016,22636,cd,1
2016,22636,log,1
2016,22636,sort,1
2016,22636,xtset,1
2016,22636,preserve,1
2016,22636,keep,1
2016,22636,order,1
2016,22636,ttest,1
2016,22636,restore,1
2016,NNBZP7,use,1
2016,QR73H6,relogit,1
2016,QR73H6,xtpoisson,1
2016,HQXKJ9,use,1
2016,QWXPUA,simulate,1
2016,QWXPUA,esttab,1
2016,QWXPUA,append,1
2016,QWXPUA,histogram,1
2016,QWXPUA,if,1
2016,QWXPUA,summarize,1
